"id","title","url","time","source","keyword"
"255","长治市城市综合管理服务指挥中心竞争性磋商2025数字城管运营费(视频专线)结果公告","http://www.ggzy.gov.cn/information/html/a/140000/0202/202512/02/00149441241405044e4a85e76923d900b94f.shtml","2025-12-02","全国公共资源交易平台","专线"
"256","山东省福利彩票发行中心销售场所专线通讯项目公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202512/01/00373ce21754777341468f2b2b6e6030e6d2.shtml","2025-12-01","全国公共资源交易平台","专线"
"257","原平市医疗集团电子病历四级信息化能力提升项目数据链路专线租赁竞争性谈判的采购公告","http://www.ggzy.gov.cn/information/html/a/140000/0201/202512/01/0014f62fdc88940145a695519bd47592fe16.shtml","2025-12-01","全国公共资源交易平台","专线"
"258","惠州市惠州大堤东堤管理中心排涝站闸高压专线维修养护项目竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/004443528158ba6d49f2bdd836b5dd5b86ad.shtml","2025-12-01","全国公共资源交易平台","专线"
"259","西宁市福彩中心监控专线服务项目&nbsp;竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/630000/0201/202512/01/00637e94c69577464e499fb8b9bf9f783eef.shtml","2025-12-01","全国公共资源交易平台","专线"
"260","漯河市第二职业高中庐山路校区校外双电源专线铺设及配套项目-竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/410000/0201/202512/01/00410846fdb5805e481eaf667a2d7b026141.shtml","2025-12-01","全国公共资源交易平台","专线"
"261","太原市迎泽区人民政府办公室公开招标2025年太原市迎泽区人民政府办公室互联网与政务外网专线接入服务项目结果公告","http://www.ggzy.gov.cn/information/html/a/140000/0202/202512/01/001493998898aee94a4ea4dd7c0ef2eca91a.shtml","2025-12-01","全国公共资源交易平台","专线"
"262","榆林市人事信息中心劳动保障大厦办公互联网及县市区三级金保专线服务项目采购结果公告","http://www.ggzy.gov.cn/information/html/a/610000/0202/202512/01/00618fb27ca89b684cb4b99a4ea9b7c08548.shtml","2025-12-01","全国公共资源交易平台","专线"
"263","太原市小店区人民政府办公室公开招标2026年-2028年区政府网络专线租用服务的采购公告","http://www.ggzy.gov.cn/information/html/a/140000/0201/202511/30/00147917794a99f144a3b93b1d938537c002.shtml","2025-11-30","全国公共资源交易平台","专线"
"264","邵阳学院附属第一医院全院双电源供电专线改造工程合同","http://www.ggzy.gov.cn/information/html/a/430000/0203/202511/29/0043fce88e70e34a45d789a5dcb25d84c00a.shtml","2025-11-28","全国公共资源交易平台","专线"
"265","[JLSZC20250065303-1]互联网接入专线服务采购合同包一互联网接入专线服务（新山校区）合同备案","http://www.ggzy.gov.cn/information/html/a/220000/0203/202511/28/0022f15d6bdce2744658addcd5e26cdc908d.shtml","2025-11-28","全国公共资源交易平台","专线"
"266","锦州市数据中心网络通信管理专线租赁项目（第二次）竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/210000/0201/202511/28/002182dafba495df45189ac15fac4bdae13f.shtml","2025-11-28","全国公共资源交易平台","专线"
"267","绵阳市中心医院互联网专线及通信视频等服务中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202511/27/0051cbd93ed493a94fb5ad82abf0312b442e.shtml","2025-11-27","全国公共资源交易平台","专线"
"268","永宁县智慧城市运营中心永宁县电子政务外网运维专线服务项目更正事项公告(一次)","http://www.ggzy.gov.cn/information/html/a/640000/0204/202511/27/0064004b2035e618465ba8dec310e1d086b0.shtml","2025-11-27","全国公共资源交易平台","专线"
"269","永宁县智慧城市运营中心永宁县电子政务外网运维专线服务项目更正事项公告(一次)","http://www.ggzy.gov.cn/information/html/a/640000/0204/202511/27/006421f50f542aa54390962292d9873a2ba5.shtml","2025-11-27","全国公共资源交易平台","专线"
"270","绍兴衡业工程管理咨询有限公司关于绍兴市数据局2025年电子政务网络出口及专线项目的公开招标公告","http://www.ggzy.gov.cn/information/html/a/330000/0201/202511/27/0033a0290533cd7c4957b1f1212f24f9ee52.shtml","2025-11-27","全国公共资源交易平台","专线"
"271","陇县财政局内网专线安全运维服务项目（城区）.采购公告","http://www.ggzy.gov.cn/information/html/a/610000/0201/202511/27/0061956bbcaf40224da489ed430e2a4793db.shtml","2025-11-27","全国公共资源交易平台","专线"
"272","陇县财政局内网专线安全运维服务项目（镇区）采购公告","http://www.ggzy.gov.cn/information/html/a/610000/0201/202511/27/00611f0a3b0cd009484484492ac596258263.shtml","2025-11-27","全国公共资源交易平台","专线"
"273","山西省太原市公安局交通警察支队“天网”三期数据专线租用项目公开招标采购合同","http://www.ggzy.gov.cn/information/html/a/140000/0203/202511/26/0014b41df01480a54d28a2607c7e3b67707e.shtml","2025-11-26","全国公共资源交易平台","专线"
"274","反诈中心专线设备采购（货物）的中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/310000/0202/202511/26/0031d6495e377b024663838ab26c8e334636.shtml","2025-11-26","全国公共资源交易平台","专线"
"275","宿州二中本部及雪枫校区网络专线、光宽进班及网站托管服务项目合同备案","http://www.ggzy.gov.cn/information/html/a/340000/0203/202511/25/003452e456aaabd34b37a9784928e7f6b61a.shtml","2025-11-25","全国公共资源交易平台","专线"
"276","同江市青龙山石场配电专线竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/230000/0201/202511/25/0023379eddf964c34645ab5be468c44ca93b.shtml","2025-11-25","全国公共资源交易平台","专线"
"277","保靖县电子政务外网专线租赁维护项目","http://www.ggzy.gov.cn/information/html/a/430000/0201/202511/26/0043784173cf2c044becbecca7a8675ab17b.shtml","2025-11-25","全国公共资源交易平台","专线"
"278","鄂托克旗人民法院其他电信和信息传输服务（移动办公办案专线服务项目）竞争性磋商公告.html","http://www.ggzy.gov.cn/information/html/a/150000/0201/202511/27/0015f7a7119606d0478db4582213b05c5d73.shtml","2025-11-25","全国公共资源交易平台","专线"
"279","丹阳市人民医院高压配电房及10KV高压专线（双路）运维服务项目采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202511/25/0032121be2e0bc7f4610946b7a7dfc24edf6.shtml","2025-11-25","全国公共资源交易平台","专线"
"280","丹阳市人民医院高压配电房及10KV高压专线（双路）运维服务项目采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202511/25/00320cfff000d70649a39cad8dce60628c8b.shtml","2025-11-25","全国公共资源交易平台","专线"
"281","绛县公安局“雪亮”数据专线及机房托管采购项目公开招标采购公告","http://www.ggzy.gov.cn/information/html/a/140000/0201/202511/25/00149adde4bb4f9b4acca137e84e6af6bf08.shtml","2025-11-25","全国公共资源交易平台","专线"
"282","枣庄市消防救援支队租赁网络专线服务项目竞争性磋商采购公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/25/00379d70ec6c5c5a49ae9163d16930c579a7.shtml","2025-11-25","全国公共资源交易平台","专线"
"283","内蒙古自治区公安厅视频专线租赁服务项目招标公告.html","http://www.ggzy.gov.cn/information/html/a/150000/0201/202511/27/001521ca53d317af474d89a4149f229e9759.shtml","2025-11-25","全国公共资源交易平台","专线"
"284","永宁县智慧城市运营中心永宁县电子政务外网运维专线服务项目招标公告","http://www.ggzy.gov.cn/information/html/a/640000/0201/202511/25/006442aef28a9b0a4091b6942a78ef2fb901.shtml","2025-11-25","全国公共资源交易平台","专线"
"285","汾阳市公安局交通警察大队竞争性磋商红绿灯卡口通信网络专线租赁项目废标公告","http://www.ggzy.gov.cn/information/html/a/140000/0204/202511/24/0014b7596e433bf244f4bcc023e24d4ca55d.shtml","2025-11-24","全国公共资源交易平台","专线"
"286","天津市急救中心&nbsp;天津市急救中心院前急救告知系统专线项目&nbsp;(项目编号:TGPC-2025-D-1117)成交公告","http://www.ggzy.gov.cn/information/html/a/120000/0202/202511/25/001261282221ba764d2eb6b6fd96fab5c2b4.shtml","2025-11-24","全国公共资源交易平台","专线"
"287","榆林市人事信息中心劳动保障大厦办公互联网及县市区三级金保专线服务项目采购公告","http://www.ggzy.gov.cn/information/html/a/610000/0201/202511/24/00610911fc2b4e7b4101b1893bb6733605aa.shtml","2025-11-24","全国公共资源交易平台","专线"
"288","2025年昔阳县村（社区）级电子政务外网专线租赁及服务项目合同","http://www.ggzy.gov.cn/information/html/a/140000/0203/202511/23/0014c11436581a254a6da9cc709ca582c9ad.shtml","2025-11-23","全国公共资源交易平台","专线"
"289","2025年吕梁市本级财政城域网专线租用项目的采购公告","http://www.ggzy.gov.cn/information/html/a/140000/0201/202511/23/0014b9d4a9c972b54abc83017d671758b677.shtml","2025-11-23","全国公共资源交易平台","专线"
"290","天津市便民专线服务中心网络安全运维服务项目_第1包","http://www.ggzy.gov.cn/information/html/a/120000/0203/202511/22/00126bfe1cb51d3b400482978fc9ed40dd11.shtml","2025-11-22","全国公共资源交易平台","专线"
"291","天津市便民专线服务中心支撑平台运行维护项目&nbsp;(项目编号:TGPC-2025-D-1218)公开招标公告","http://www.ggzy.gov.cn/information/html/a/120000/0201/202511/25/0012ad3612eda5634045a3cd031db0091763.shtml","2025-11-21","全国公共资源交易平台","专线"
"292","承德市住房公积金管理中心住房公积金业务网络专线传输服务采购项目竞争性磋商（二次）","http://www.ggzy.gov.cn/information/html/a/130000/0204/202511/24/00134855ed030ce543878c3acf169e21e029.shtml","2025-11-21","全国公共资源交易平台","专线"
"293","城市公交公司更新购置15台新能源公交车项目三标段（机场专线车）","http://www.ggzy.gov.cn/information/html/a/540000/0203/202511/21/00543c9617a5a014478da91ccc4eca4f5866.shtml","2025-11-21","全国公共资源交易平台","专线"
"294","长治市城市综合管理服务指挥中心竞争性磋商2025数字城管运营费(视频专线)的采购公告","http://www.ggzy.gov.cn/information/html/a/140000/0201/202511/21/0014c900a8ec983c4d648e092782933df141.shtml","2025-11-21","全国公共资源交易平台","专线"
"295","山东省医疗保障局政务云医保域（数据中心A、B）云平台运维及许可更新服务项目公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202512/02/00371000a5c774534b1180395d7796d2da3f.shtml","2025-12-01","全国公共资源交易平台","政务云"
"296","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202512/01/0033e5ce01ae1a6742768d63edda770c2532.shtml","2025-12-01","全国公共资源交易平台","政务云"
"297","2025年嘉善县自然资源和规划局政务云服务器和线路租赁项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202512/01/0033999d38e49daa4f74b993d04205f2f6ca.shtml","2025-12-01","全国公共资源交易平台","政务云"
"298","福建省市场监督管理局行政服务中心电子政务云平台资源暨增值云运维服务采购更正公告（第一次）","http://www.ggzy.gov.cn/information/html/a/350000/0204/202512/01/00356bf7d303aead45bb864772ebf995dad8.shtml","2025-12-01","全国公共资源交易平台","政务云"
"299","濮阳市政府采购中心濮阳市行政审批和政务信息管理局关于濮阳市市级政务云服务项目结果公告","http://www.ggzy.gov.cn/information/html/a/410000/0202/202512/01/0041c82d4dfb48ef4ef38cf7d5fa74a08e35.shtml","2025-12-01","全国公共资源交易平台","政务云"
"300","浙江和源项目管理有限公司关于上城区政务云资源（2026）服务项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/330000/0202/202512/01/0033d0549c77d14a4f29a0f4de5d06bc8a4f.shtml","2025-12-01","全国公共资源交易平台","政务云"
"301","浙江和源项目管理有限公司关于上城区政务云资源（2026）服务项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/330000/0202/202512/01/003362b85c7d3b5d464f8dfe73f8b7f55970.shtml","2025-12-01","全国公共资源交易平台","政务云"
"302","天津市疾病预防控制中心-天津市传染病监测预警与应急指挥信息平台（一期）政务云资源服务项目&nbsp;(项目编号:TGPC-2025-D-1275)公开招标公告","http://www.ggzy.gov.cn/information/html/a/120000/0201/202511/28/00129bea85f3faf442c9b4c54e383fbbe7ae.shtml","2025-11-28","全国公共资源交易平台","政务云"
"303","福建省市场监督管理局行政服务中心电子政务云平台资源暨增值云运维服务公开招标招标公告","http://www.ggzy.gov.cn/information/html/a/350000/0201/202511/28/00354e67a9432e3d45ffaaa2b596707a87f9.shtml","2025-11-28","全国公共资源交易平台","政务云"
"304","泉州市级电子政务云资源服务采购项目公开招标招标公告","http://www.ggzy.gov.cn/information/html/a/350000/0201/202511/28/00351dda6790ab794fa1a42192b81c547318.shtml","2025-11-28","全国公共资源交易平台","政务云"
"305","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202511/28/0033296737cef18b4cdcacc51a5aa6d54b5e.shtml","2025-11-28","全国公共资源交易平台","政务云"
"306","天津市数据发展中心机关&nbsp;天津市数据发展中心-天津市政务云资源扩展服务项目&nbsp;(项目编号:TGPC-2025-D-1120)中标公告","http://www.ggzy.gov.cn/information/html/a/120000/0202/202511/27/0012f0ec3ad7d46046b38f91d4d2a9d040e2.shtml","2025-11-27","全国公共资源交易平台","政务云"
"307","天津市数据发展中心机关&nbsp;天津市数据发展中心-天津市政务云资源扩展服务项目&nbsp;(项目编号:TGPC-2025-D-1120)中标公告","http://www.ggzy.gov.cn/information/html/a/120000/0202/202511/27/001260a398569b10441288f48c026daa3171.shtml","2025-11-27","全国公共资源交易平台","政务云"
"308","晋中市数字政府服务中心2025年-2028年晋中市政务云服务采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/140000/0202/202511/27/00143aad43d5025c4527b747a00ea4a2b9eb.shtml","2025-11-27","全国公共资源交易平台","政务云"
"309","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202511/27/0033f5b8b56106c2436bb516f4611db0464d.shtml","2025-11-27","全国公共资源交易平台","政务云"
"310","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202511/27/00333d940b1eabdd4184b4361e392b180024.shtml","2025-11-27","全国公共资源交易平台","政务云"
"311","浙江同济工程管理有限公司关于2025（2025-2026）上虞教体局政务云资源租赁项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/330000/0202/202511/27/0033190267c57598447ea99acc5ee16d7cbc.shtml","2025-11-27","全国公共资源交易平台","政务云"
"312","辽宁省数据中心辽宁省政务云滑翔节点运维服务采购招标公告(JH25-210000-64607(LNZC2025-0459))","http://www.ggzy.gov.cn/information/html/a/210000/0201/202511/27/0021b586b5d8df124484bbde1f9c320d2522.shtml","2025-11-27","全国公共资源交易平台","政务云"
"313","佛山市信息网络中心佛山市电子政务云管理平台改造项目（系统开发服务）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/26/0044649d6cf31bbd4f69a6771794af7b8cf9.shtml","2025-11-26","全国公共资源交易平台","政务云"
"314","济南新旧动能转换起步区管理委员会数字城市部2025年济南起步区政务云服务项目废标公告","http://www.ggzy.gov.cn/information/html/a/370000/0204/202511/26/00377a159717fb32428bbe9dbd003cb89a5d.shtml","2025-11-26","全国公共资源交易平台","政务云"
"315","横琴粤澳深度合作区商事服务局关于合作区国产化政务云租赁服务（2025年）的采购项目中标结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/26/0044808121c6d9684aaebd46cdd86661bb69.shtml","2025-11-26","全国公共资源交易平台","政务云"
"316","潍坊市农业农村局政务云服务资源采购项目合同备案","http://www.ggzy.gov.cn/information/html/a/370000/0203/202511/26/0037a16a7d1f100246d8a3346029f087a4e3.shtml","2025-11-26","全国公共资源交易平台","政务云"
"317","牡丹江市营商环境建设监督局牡丹江市政务云资源服务综合效能评估和12345热线服务绩效评估竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/230000/0201/202511/26/002378a111074d9d4e28bf93f072c43d1117.shtml","2025-11-26","全国公共资源交易平台","政务云"
"318","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202511/26/003308f7da0b7c9e41088870d9cf918b3a7d.shtml","2025-11-26","全国公共资源交易平台","政务云"
"319","卫辉市行政审批和政务信息管理局卫辉市2025年政务云服务采购项目成交公告","http://www.ggzy.gov.cn/information/html/a/410000/0202/202511/26/004171c313b24c6947f5a28882ee0532386d.shtml","2025-11-26","全国公共资源交易平台","政务云"
"320","龙港市政务服务中心关于2025年龙港市政务云服务采购项目的公开招标公告","http://www.ggzy.gov.cn/information/html/a/330000/0201/202511/26/00331c76ddd8ce38406ba9f9bd7d0df51408.shtml","2025-11-26","全国公共资源交易平台","政务云"
"321","2025年合肥高新区政务云服务第3包项目成交结果公告","http://www.ggzy.gov.cn/information/html/a/340000/0202/202511/26/0034e8827ba57a7c4de89e2073f50259a55f.shtml","2025-11-26","全国公共资源交易平台","政务云"
"322","2025年合肥高新区政务云服务第1包项目成交结果公告","http://www.ggzy.gov.cn/information/html/a/340000/0202/202511/26/0034d88cbdd3d5ed497f8c8090d95baa7870.shtml","2025-11-26","全国公共资源交易平台","政务云"
"323","2025年合肥高新区政务云服务第2包项目成交结果公告","http://www.ggzy.gov.cn/information/html/a/340000/0202/202511/26/0034a4bbd688f03b4763b23caf4f1f64a40b.shtml","2025-11-26","全国公共资源交易平台","政务云"
"324","山东省滨州市大数据中心数字政府综合改革政务云网一体化提升项目中标公示","http://www.ggzy.gov.cn/information/html/a/370000/0202/202511/25/00379afe713fddd84b57b417508328d58f2d.shtml","2025-11-25","全国公共资源交易平台","政务云"
"325","新一代政务云（功能拓展和数据开发平台）（基础设施标段）维保中标公告采购包1","http://www.ggzy.gov.cn/information/html/a/320000/0202/202511/25/0032629ee9f3076d4253ade45229f6c2b5f5.shtml","2025-11-25","全国公共资源交易平台","政务云"
"326","金华市数据局金华市一体化智能化公共数据平台政务云资源服务等运维服务项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202511/25/0033eb7c3a2be781444f8eb74cfb02d2721f.shtml","2025-11-25","全国公共资源交易平台","政务云"
"327","浙江省政府采购中心关于省数据局省本级政务云服务-云服务项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/330000/0202/202511/25/0033afc2317505d94807a4ee62bd139b8608.shtml","2025-11-25","全国公共资源交易平台","政务云"
"328","济宁市2025年度市级政务云安全能力提升项目","http://www.ggzy.gov.cn/information/html/a/370000/0203/202511/24/0037904ace8d04094580a4907bc445e5924b.shtml","2025-11-24","全国公共资源交易平台","政务云"
"329","济宁市2025年度市级政务云安全能力提升项目","http://www.ggzy.gov.cn/information/html/a/370000/0203/202511/24/0037f2989da03e0847eb9b0e58cc6450f1a2.shtml","2025-11-24","全国公共资源交易平台","政务云"
"330","北京市大数据中心2025-2026年京办服务能力提升及政务云资源购买服务项目（政务云部分）招标公告","http://www.ggzy.gov.cn/information/html/a/110000/0201/202511/24/00110ae391f3ba4a41cda339b71727fdc0f4.shtml","2025-11-24","全国公共资源交易平台","政务云"
"331","京办服务能力提升及政务云资源购买服务项目（软件服务）公开招标公告","http://www.ggzy.gov.cn/information/html/a/110000/0201/202511/24/0011990368e4b741432ba1b7ccd1c851f735.shtml","2025-11-24","全国公共资源交易平台","政务云"
"332","济宁市政务云资源综合监管系统项目成交结果更正公告","http://www.ggzy.gov.cn/information/html/a/370000/0204/202511/24/0037f7d93e7385584fa7afcb37f6ad0cfe10.shtml","2025-11-24","全国公共资源交易平台","政务云"
"333","2025年运营商政务云租用服务项目中标公告采购包2","http://www.ggzy.gov.cn/information/html/a/320000/0202/202511/21/00323f789342cf6b44378c7aff610c7b2b26.shtml","2025-11-21","全国公共资源交易平台","政务云"
"334","遂昌县智慧体育项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202512/02/003333ead1b754b04686893bd273d395e406.shtml","2025-12-02","全国公共资源交易平台","智慧"
"335","天津市宝坻区第一中学&nbsp;宝坻一中智慧黑板、录播系统等设备采购项目&nbsp;(项目编号:ZXHT-2025-1010)中标公告","http://www.ggzy.gov.cn/information/html/a/120000/0202/202512/02/0012114c76aa009e49728290862668c699ac.shtml","2025-12-02","全国公共资源交易平台","智慧"
"336","智慧教学中心建设项目中标结果公告","http://www.ggzy.gov.cn/information/html/a/220000/0202/202512/02/00222808819072c3403582f23e7a51f14f38.shtml","2025-12-02","全国公共资源交易平台","智慧"
"337","浙江省肿瘤医院智慧放疗系统升级建设项目合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202512/02/0033017013077acb4bceac04f364a7a8da36.shtml","2025-12-02","全国公共资源交易平台","智慧"
"338","珲春市城鑫企业管理有限公司关于珲春市（含示范区）智慧路灯、数字化升级改造能源托管服务项目的公开招标公告","http://www.ggzy.gov.cn/information/html/a/220000/0201/202512/02/0022907cdad5aaa140148708a75a1a45a81c.shtml","2025-12-02","全国公共资源交易平台","智慧"
"339","德昌县永郎镇老碾中心完全小学采购智慧黑板、网络教室、办公电脑打印机等中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202512/02/005169cf4f12282546459e36979972d1134d.shtml","2025-12-02","全国公共资源交易平台","智慧"
"340","江西明台项目咨询管理有限公司关于江西外语外贸职业学院智慧物流生产性实训项目服务（项目编号：JXMT【2025】C280-1）第二次竞争性磋商采购公告","http://www.ggzy.gov.cn/information/html/a/360000/0201/202512/02/0036dea196586ccc4ff681cddb63d74543a1.shtml","2025-12-02","全国公共资源交易平台","智慧"
"341","江西六禧招标咨询有限公司关于江西省信丰县人民医院智慧药房自动发药系统采购项目（项目编号：JXLX2025-XF-G008）的电子化公开招标公告（不见面开标）","http://www.ggzy.gov.cn/information/html/a/360000/0201/202512/01/00361970b24020514c3db19ec8367dbb15de.shtml","2025-12-02","全国公共资源交易平台","智慧"
"342","遂宁市数据局智慧中心安全设备续保和指挥大厅网络优化竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/02/00518c27c7ec0bf04129838c0818baf948d0.shtml","2025-12-01","全国公共资源交易平台","智慧"
"343","甘南县教育局甘南县教育系统智慧教室设备采购招标公告","http://www.ggzy.gov.cn/information/html/a/230000/0201/202512/01/002396e937aa20254179a3497b9cb58b9e0d.shtml","2025-12-01","全国公共资源交易平台","智慧"
"344","大田美人茶茶园智慧化改造提升项目竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/350000/0201/202512/01/00357b5e2917d160476f90add0427fc0fc39.shtml","2025-12-01","全国公共资源交易平台","智慧"
"345","深圳理工大学智慧校园项目工程监理服务中标(成交)结果公示","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044b1d9e410b0d149899b79975b48c51b61.shtml","2025-12-01","全国公共资源交易平台","智慧"
"346","自贡市精神卫生中心临床技能中心智慧管理系统采购项目招标公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/01/005170598830ea3541c297e55993ed234b8c.shtml","2025-12-01","全国公共资源交易平台","智慧"
"347","智慧教室建设项目","http://www.ggzy.gov.cn/information/html/a/630000/0203/202512/01/0063e285c4179c4048dba0070d8b032acb75.shtml","2025-12-01","全国公共资源交易平台","智慧"
"348","枣阳市现代农业产业园智慧农田建设项目公告","http://www.ggzy.gov.cn/information/html/a/420000/0201/202512/02/00426d920a71d3b24f449f42b0f4d9fa7a30.shtml","2025-12-01","全国公共资源交易平台","智慧"
"349","新疆医科大学第五附属医院智慧医院（容灾主机及防火墙）项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/650000/0202/202512/01/0065d8516d563f1e4f509eefaab84b8f6e90.shtml","2025-12-01","全国公共资源交易平台","智慧"
"350","新疆大学计算机科学与技术学院AI+专业及8门基础版智慧课程建设项目（三次）的更正公告","http://www.ggzy.gov.cn/information/html/a/650000/0204/202512/01/00655a7408bc498741c2abdaa9a372c49da3.shtml","2025-12-01","全国公共资源交易平台","智慧"
"351","广西国力招标有限公司关于广西医科大学2025年智慧课程建设服务采购项目（GXZC2025-G3-003251-GLZB）的中标结果公告","http://www.ggzy.gov.cn/information/html/a/450000/0202/202512/01/004507ea250f29ee4233ad1d50ad3784cf67.shtml","2025-12-01","全国公共资源交易平台","智慧"
"352","专项业务类-达州市智慧住建综合管理信息平台运维服务项目(二次)","http://www.ggzy.gov.cn/information/html/a/510000/0203/202512/01/005150b3fcd8f4334c51aa06d71e8013a4f2.shtml","2025-12-01","全国公共资源交易平台","智慧"
"353","邳州市殡葬管理所邳州市智慧殡葬服务平台二期项目竞争性磋商成交结果公告采购包1","http://www.ggzy.gov.cn/information/html/a/320000/0202/202512/01/00322bd794f7565a4531a2e0b3573d5f76ae.shtml","2025-12-01","全国公共资源交易平台","智慧"
"354","全国智慧海洋与大数据技术应用行业产教融合共同体建设与运营&nbsp;[GZSW25156FC4033]中标公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044cd8b12816a064049873cf0add50a1a56.shtml","2025-12-01","全国公共资源交易平台","智慧"
"355","石家庄幼儿师范高等专科学校智慧托育实训室项目中标结果公告","http://www.ggzy.gov.cn/information/html/a/130000/0202/202512/01/001353daf4c04f8149bf93271420c875f3d4.shtml","2025-12-01","全国公共资源交易平台","智慧"
"356","中国共产党德阳市委员会党史研究室德阳市智慧党史陈列室收藏保护区建设招标公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/01/0051123b95b51faf471392e46afe13842384.shtml","2025-12-01","全国公共资源交易平台","智慧"
"357","第八届“环华西国际智慧医谷”产业发展大会执行服务项目","http://www.ggzy.gov.cn/information/html/a/510000/0203/202512/01/005129d8b23be0054fef99cc0aa7b8508090.shtml","2025-12-01","全国公共资源交易平台","智慧"
"358","中小学智慧黑板采购竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/350000/0201/202512/01/00358696c1b6aa284ef492fb02c096a55e7e.shtml","2025-12-01","全国公共资源交易平台","智慧"
"359","苏州市吴江区勤工俭学与装备管理办公室关于吴江智慧教育2025年硬件运维服务的成交结果公告采购包1","http://www.ggzy.gov.cn/information/html/a/320000/0202/202512/01/0032b25d6f021624430a9f70ff5af2362721.shtml","2025-12-01","全国公共资源交易平台","智慧"
"360","虞城县林业发展服务中心河南虞城周商永运河国家湿地公园智慧监测系统项目结果公告","http://www.ggzy.gov.cn/information/html/a/410000/0202/202512/01/0041596384387be7429d986ef946c71e76d9.shtml","2025-12-01","全国公共资源交易平台","智慧"
"361","天津外国语大学听见智慧办公系统采购项目_第1包","http://www.ggzy.gov.cn/information/html/a/120000/0203/202512/01/001263d4a835f660422bafde2e22ac13b5c9.shtml","2025-12-01","全国公共资源交易平台","智慧"
"362","烟台市生态环境局黄渤海入海排污口智慧监管平台适配迁移合同","http://www.ggzy.gov.cn/information/html/a/370000/0203/202512/01/0037cdd63c996a9343c99b5ec6ec249ce4ac.shtml","2025-12-01","全国公共资源交易平台","智慧"
"363","庆阳职业技术学院省级智慧教育标杆校建设项目（第一阶段）002合同","http://www.ggzy.gov.cn/information/html/a/620000/0203/202512/01/00628667d3a7deb8461abc7ea90d8f1cb5d5.shtml","2025-12-01","全国公共资源交易平台","智慧"
"364","庆阳职业技术学院省级智慧教育标杆校建设项目（第一阶段）001合同","http://www.ggzy.gov.cn/information/html/a/620000/0203/202512/01/0062d2d022b5e21c44cf81f770124e826337.shtml","2025-12-01","全国公共资源交易平台","智慧"
"365","湖北信息工程学校“智慧校园”网络系统密码改造项目竞争性谈判公告","http://www.ggzy.gov.cn/information/html/a/420000/0201/202512/02/00427f2aaaaa0fc44271b42c450d8284a8d9.shtml","2025-12-01","全国公共资源交易平台","智慧"
"366","四川省骨科医院财务智慧化建设项目中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202512/01/005122637d07e7e04b4ba9d85433d39c2e1d.shtml","2025-12-01","全国公共资源交易平台","智慧"
